Vaccines	Cosine	z-score
COMVAX OR Duck hepatitis B DNA vaccine pcDNA I-S  encoding small S proteins OR Engerix-B OR HBsAg Liposomal MTP-PE Vaccine OR Hepatitis B DNA vaccine pCEA/HBsAg encoding CEA and HBsAg OR Hepatitis B DNA vaccine pCMV-HBs encoding HBsAg OR Hepatitis B DNA vaccine pCMV-S2.S encoding the HBV(ayw Strain) envelope protein. OR Hepatitis B DNA vaccine PLGA–CTAB–DNA encoding the small envelope gene OR Hepatitis B DNA vaccine pRc/CMV-HBs(S) encoding HBsAg OR Hepatitis B DNA vaccine pS encoding major envelope proteins OR Hepatitis B surface antigen (HBsAg) with JVRS-1000 OR Hepatitis B virus DNA vaccine encoding HBVgp2 pre-S1/pre-S2/S OR Hepatitis B virus DNA vaccine pVAX-PS OR Hepatitis B virus X protein mutant vaccine OR Infanrix-hexa OR Pediarix OR recombinant S gene Hepatitis B Vaccine with rIFN-gamma OR Recombivax HB OR Twinrix OR Twinrix Junior	0.2407361612096432	0.5016739612362725
Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.23) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.2C) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1559.2B) OR Feline Panleukopenia Killed Virus Vaccine (USDA: 1565.20) OR Feline Panleukopenia Modified Live Virus Vaccine (USDA: 1561.00) OR Feline Panleukopenia Modified Live Virus Vaccine (USDA: 1561.20) OR Feline Panleukopenia Modified Live Virus Vaccine (USDA: 1561.21) OR Feline Panleukopenia Modified Live Virus Vaccine (USDA: 1561.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 16D9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.22) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.21) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Killed Chlamydia Vaccine (USDA: 16E6.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1619.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live Virus and Chlamydia, Canarypox Vector Vaccine (USDA: 1619.R1) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live & Killed Virus Vaccine (USDA: 16T9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live Virus, Canarypox Vector Vaccine (USDA: 16T9.R0)	0.23530809987976445	0.44250917937688883
Avian Reovirus Killed Virus Vaccine (USDA: 1045.00) OR Avian Reovirus Killed Virus Vaccine (USDA: 1045.01) OR Avian Reovirus Killed Virus Vaccine (USDA: 1045.02) OR Avian Reovirus Killed Virus Vaccine (USDA: 1045.30) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus  Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.00) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus  Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.01) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Killed Virus Vaccine (USDA: 12M5.40) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.11) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.43) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.50) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.90) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Mass Type, Killed Virus Vaccine (USDA: 12M5.91) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.41) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass & Ark Types, Killed Virus Vaccine (USDA: 12M5.42) OR Bursal Disease-Newcastle Disease-Bronchitis-Reovirus Standard & Variant, Mass Type, Killed Virus Vaccine (USDA: 12M5.E0) OR Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.40) OR Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.41) OR Bursal Disease-Newcastle Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12P5.E0) OR Bursal Disease-Reovirus Killed Virus Vaccine (USDA: 12D5.02) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.01) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.03) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.04) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.30) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.E0) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.F0) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.F1) OR Bursal Disease-Reovirus Standard & Variant, Killed Virus Vaccine (USDA: 12D5.T0) OR Marek's Disease-Tenosynovitis Serotypes 2 & 3, Live & Modified Live Virus Vaccine (USDA: 16T1.00) OR Marek's Disease-Tenosynovitis Serotypes 2 & 3, Live Virus Vaccine (USDA: 16T1.03) OR Tenosynovitis Live Virus Vaccine (USDA: 1951.10) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1951.01) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1951.02) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1951.03) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1951.04) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1951.11) OR Tenosynovitis Modified Live Virus Vaccine (USDA: 1952.01)	0.2248697442440548	0.32873319258802447
Infectious Salmon Anemia Virus Killed Virus Vaccine-Aeromonas Salmonicida-Vibrio Anguillarum-Ordalii-Salmonicida Bacterin  (USDA: 4A45.20)	0.22197297262824428	0.2971589618765024
Chicken Anemia Virus Live Virus Vaccine (USDA: 10A1.00) OR Chicken Anemia Virus Live Virus Vaccine (USDA: 10A1.01) OR Chicken Anemia Virus Modified Live Virus Vaccine (USDA: 10A1.10)	0.22003515259878528	0.2760371114849839
IPNV DNA vaccine pEGFP-N1-SegA and pEGFP-N1-VP2	0.21635428028634246	0.2359163401482331
Feline Calicivirus Killed Virus Vaccine (USDA: 15C5.21) OR Feline Calicivirus Modified Live Virus Vaccine (USDA: 15C1.22) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.23) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.2C) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1559.2B) OR Feline Rhinotracheitis-Calici-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16F1.20) OR Feline Rhinotracheitis-Calici-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16F1.21) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 16D9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.22) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.21) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Killed Chlamydia Vaccine (USDA: 16E6.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1619.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live Virus and Chlamydia, Canarypox Vector Vaccine (USDA: 1619.R1) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live & Killed Virus Vaccine (USDA: 16T9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live Virus, Canarypox Vector Vaccine (USDA: 16T9.R0) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.20) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.21) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.22) OR Myxoma-FCV	0.21559195137131693	0.2276071075840546
Feline herpesvirus 1 UL23 mutant vaccine OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.23) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.2C) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1559.2B) OR Feline Rhinotracheitis Modified Live Virus Vaccine (USDA: 16A1.22) OR Feline Rhinotracheitis-Calici-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16F1.20) OR Feline Rhinotracheitis-Calici-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16F1.21) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 16D5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 16D9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.22) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.23) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia Modified Live Virus Vaccine (USDA: 16D8.21) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 16E5.23) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Killed Chlamydia Vaccine (USDA: 16E6.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E1.24) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live Virus, Modified Live Chlamydia Vaccine (USDA: 16E8.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1619.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live Virus and Chlamydia, Canarypox Vector Vaccine (USDA: 1619.R1) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live & Killed Virus Vaccine (USDA: 16T9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live Virus, Canarypox Vector Vaccine (USDA: 16T9.R0) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.20) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.21) OR Feline Rhinotracheitis-Calicivirus Modified Live Virus Vaccine (USDA: 16C1.22)	0.21491833614835662	0.2202648365039125
Porcine Rotavirus-Transmissible Gastroenteritis Modified Live Virus Vaccine (USDA: 19H1.20) OR Porcine Rotavirus-Transmissible Gastroenteritis Modified Live Virus Vaccine-Bordetella Bronchiseptica-Clostridium Perfringens Type C-Erysipelothrix Rhusiopathiae-Escherichia Coli-Pasteurella Multocida Bacterin-Toxoid (USDA: 49T9.21) OR Porcine Rotavirus-Transmissible Gastroenteritis Modified Live Virus Vaccine-Clostridium Perfringens Type C-Escherichia Coli Bacterin-Toxoid (USDA: 49B1.21) OR Porcine Rotavirus-Transmissible Gastroenteritis Modified Live Virus Vaccine-Escherichia Coli Bacterin (USDA: 49P1.20) OR Transmissible Gastroenteritis Modified Live Virus Vaccine (USDA: 1961.20)	0.20223590569168873	0.08202888340492263
Eolarix OR M-M-R II OR Meruvax II OR Priorix OR Priorix-Tetra OR ProQuad	0.1984081226632384	0.04030681467354864
MVA-CHIKV	0.1914754681345307	-0.03525773185058238
AdC68- rabies virus glycoprotein OR ALVAC-rabies OR ALVAC-RV OR BV-RVG/RVG OR Canine Distemper-Adenovirus Type 2-Parainfluenza-Parvovirus-Rabies Modified Live & Killed Virus Vaccine (USDA: 13G9.20) OR Canine Distemper-Adenovirus Type 2-Parvovirus-Rabies Modified Live & Killed Virus Vaccine (USDA: 13H9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1619.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci-Rabies Modified Live Virus and Chlamydia, Canarypox Vector Vaccine (USDA: 1619.R1) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live & Killed Virus Vaccine (USDA: 16T9.20) OR Feline Rhinotracheitis-Calici-Panleukopenia-Rabies Modified Live Virus, Canarypox Vector Vaccine (USDA: 16T9.R0) OR Imovax Rabies OR Purevax Feline Rabies OR RabAvert OR Rabies DNA Vaccine encoding Rabies virus Glycoprotein OR Rabies Killed Virus Vaccine (USDA: 1905.20) OR Rabies Killed Virus Vaccine (USDA: 1905.21) OR Rabies Killed Virus Vaccine (USDA: 1905.22) OR Rabies Killed Virus Vaccine (USDA: 1905.23) OR Rabies Killed Virus Vaccine (USDA: 1905.24) OR Rabies Killed Virus Vaccine-Ehrlichia Risticii Bacterin (USDA: 4905.20) OR Rabies Live Canarypox Vector Vaccine (USDA: 1901.R1) OR Rabies Live Canarypox Vector Vaccine (USDA: 1901.R6) OR Rabies Live Vaccinia Vector Vaccine (USDA: 1901.R0) OR Rabies Vaccine Adsorbed (RVA) OR Rabies vaccine rVac-N OR Rabies virus DNA vaccine encoding the ERA glycoprotein OR Rabies virus DNA vaccine pCMV-intA-rabies encoding glycoprotein G OR Rabies virus DNA vaccine pSG5rab.gp OR Rabies virus glycoprotein G mutant vaccine OR Rabies virus P protein mutant vaccine OR Raboral OR RCN-rabies-G OR rLSDV-Rabies-gP OR rORFV-RabG	0.19061375207365988	-0.044650264408295455
Duck hepatitis virus 1 DNA vaccine pSCA/VP1 OR Duck Virus Hepatitis Modified Live Virus Vaccine (USDA: 14B1.10)	0.16318751008511265	-0.34359081166097594
ALVAC-FL- env/gag OR EURIFEL FeLV OR Feline Immunodeficiency-Leukemia Virus Killed Virus Vaccine (USDA: 15D5.R0) OR Feline Leukemia Killed Virus Vaccine (USDA: 1555.20) OR Feline Leukemia Killed Virus Vaccine (USDA: 1555.21) OR Feline Leukemia Killed Virus Vaccine (USDA: 1555.22 OR Feline Leukemia Killed Virus Vaccine (USDA: 1555.R1) OR Feline Leukemia Live Canarypox Vector Vaccine (USDA: 1555.R3) OR Feline Leukemia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1A69.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Killed Virus Vaccine (USDA: 15B5.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia Modified Live & Killed Virus Vaccine (USDA: 15B9.21) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.20) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.23) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Killed Chlamydia Vaccine (USDA: 1559.2C) OR Feline Leukemia-Rhinotracheitis-Calici-Panleukopenia-Chlamydia Psittaci Modified Live & Killed Virus, Modified Live Chlamydia Vaccine (USDA: 1559.2B) OR FeLV DNA vaccine gag/pol and env	0.1628784191812816	-0.3469598406362422
HDAd-sFsyn OR HRSV DNA vaccine DRF-412 OR HRSV DNA vaccine pND-G OR Human Respiratory Syncytial Virus M2-2 mutant vaccine	0.1613686857407293	-0.363415632906756
Avian Encephalomyelitis-Fowl Pox-Laryngotracheitis Live Virus, Live Fowl Pox Vector Vaccine (USDA: 10S1.R0) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.01) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.02) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.11) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.13) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.14) OR Fowl Laryngotracheitis Modified Live Virus Vaccine (USDA: 1601.15) OR Fowl Laryngotracheitis-Marek's Disease Serotype 3, Live Marek's Disease Vector Vaccine (USDA: 16J1.R1) OR Fowl Laryngotracheitis-Marek's Disease Serotypes 2 & 3, Modified Live & Live Marek's Disease Vector Vaccine (USDA: 16J1.R2) OR Fowl Pox-Laryngotracheitis Live Fowl Pox Vector Vaccine (USDA: 1F31.R0) OR Gallid herpesvirus 1 UL0 mutant vaccine OR Gallid herpesvirus 1 UL23 mutant vaccine OR Gallid herpesvirus 1 UL47 mutant vaccine OR Laryngotracheitis DNA Vaccine encoding gB	0.15811006732160082	-0.39893392133681915
Human cytomegalovirus DNA vaccine pcGB OR Human cytomegalovirus DNA vaccine VCL-CB01 encoding phosphoprotein 65 and gB	0.15633159438090288	-0.4183189203603215
M-M-R II OR Mumps HN Protein Subunit Vaccine OR Mumpsvax OR Priorix OR Priorix-Tetra OR ProQuad OR rvOka-HN (mumps virus)	0.15531833240620674	-0.42936327304095795
Coxsackievirus DNA vaccine pCMV/VPl encoding VP1	0.15494762772150122	-0.433403879893376
CAdVax-RVFV glycoprotein OR Rift Valley Fever Virus DNA Vaccine encoding N Protein OR rMVA-GnGc (Rift Valley fever virus)	0.15409665630806696	-0.4426792979449871
Cervarix OR Gardasil OR Gardasil 9 OR Human papillomavirus DNA vaccine CRT/E7 DNA OR Human papillomavirus DNA vaccine E7IR OR Human papillomavirus DNA vaccine E7SH DNA OR Human papillomavirus DNA vaccine hCRTE6E7L2 DNA encoding CRT linked to E6, E7 and L2 OR Human papillomavirus DNA vaccine pC16-L1 encoding L1 OR Human papillomavirus DNA vaccine Pe7(pcDNA3-Sig/sE7/LAMP) encoding E7 OR Human papillomavirus DNA vaccine pNGVL4a-E6/opt OR Human papillomavirus DNA vaccine VlJns-Ll encoding L1 OR Human papillomavirus E7 protein vaccine OR Human papillomavirus L2 protein vaccine OR LM1-2-E7	0.15137870060982453	-0.4723044709519351
Adenoviral vector Ad5 expressing SIV gag protein OR ALVAC-HIV-2 OR ALVAC-HIV-2- env/gag/pol OR ALVAC-SIV/gp120 OR CVB4/p24(73(3)) OR DNA and poxvirus priming-boosting SHIV vaccine OR DNA vaccine expressing multiple HIV epitopes OR Gag-VRPs OR gp120 recominant with GMDP adjuvant OR gp120 recominant with MDP adjuvant OR gp140, Gag and Tat Protein Vaccine with MF59 OR HIV DNA and adenoviral vector Ad5 expressing SIV gag protein OR HIV DNA vaccine Ad26/Ad5HVR48 encoding HIV or SIV env or gag OR HIV DNA vaccine pCMN160 OR HIV DNA vaccine pHIS-SHIV-B OR HIV DNA vaccine SHIV-89.6 DNA (DNA/89.6) OR HIV DNA vaccine SIVmac239 Gag-Pol-Nef and mock Env with rAd5 boost OR HIV DNA vaccine VlJns-tPA-gp120 OR HIV priming with DNA vaccine expressing HIV gp160 protein and boosted with Ad5/35 vector expressing the same protein OR HIV recombinant gp160 Protein Vaccine OR HIV recombinant vector vaccine MVA-gag encoding gag OR HIV recombinant vector vaccine MVA.HIVA encoding env and rev OR HIV-1 gp120 with mCT E112K OR HIV-2 DNA vaccine OR Inactivated HIV-2 Vaccine with PMMA OR L. T -HIV-1 Gag OR MVA expressing HIV Gag, Pol and Env proteins OR NYVAC-HIV-1 OR NYVAC-HIV-2 OR NYVAC-SIV OR rBCG-SIVgag and rDIsSIVgag Prime-boost SHIV vaccine OR Recombinant HIV gp120 with adjuvant NanoEmulsion OR rgp120 HIV Vaccine with immunoliposomes OR rMVA-SIV-CD40L OR rMVTT-SIV-gpe OR SHIV DNA vaccine encoding env and gag OR SHIV(Ba-L) DNA vaccine encoding env and gag OR V3 VLPs with Gamma inulin adjuvant OR YF17D- HIV-1 p24	0.14761877742383434	-0.5132868809852642
BV-GD-ORF2 OR PCV2 DNA Vaccine encoding ORF2 Protein OR Porcilis-PCV2 OR Porcine Circovirus Type 1 - Type 2 Chimera, Killed Virus Vaccine (USDA: 19K5.R1) OR Porcine Circovirus Type 2, Killed Baculovirus Vector Vaccine (USDA: 19K5.R0) OR Porcine Circovirus Type 2, Killed Baculovirus Vector Vaccine- Mycoplasma Hyopneumoniae Bacterin (USDA: 49K5.R1) OR Porcine Circovirus Type 2, Killed Virus Vaccine (USDA: 19K5.20) OR Porcine Reproductive & Respiratory Syndrome-Circovirus Reproductive & Respiratory Form, Type 2, Modifed Live Virus,Killed Baculovirus Vector Vaccine-Mycoplasma Hyopneumoniae Bacterin (USDA: 49K9.R0) OR PrV-PCV2-ORF2 OR rSPV-PCV2-cap OR Suvaxyn PCV2	0.14703261648480415	-0.5196759178779236
rFP-RPV-H/F OR rLSDV-RPV OR v2RVFH	0.14293278406414972	-0.5643632705231204
